@relation ev22-weka.filters.unsupervised.attribute.NumericToNominal-R4-16-weka.filters.supervised.instance.Resample-B0.0-S1-Z66.6-no-replacement

@attribute RespondentID numeric
@attribute 'Knowledge level' {Intermediate,Novice,Advanced,Expert}
@attribute 'Interest level' {Some,'A lot','Not much','Not at all'}
@attribute England {1,2,3,4,5}
@attribute France {1,2,3,4,5}
@attribute Germany {1,2,3,4,5}
@attribute Greece {1,2,3,4,5}
@attribute Italy {2,3,4,5}
@attribute Japan {1,2,3,4,5}
@attribute Mexico {1,2,3,4,5}
@attribute Spain {1,2,3,4,5}
@attribute 'United States' {1,2,3,4,5}
@attribute China {1,2,3,4,5}
@attribute India {1,2,3,4,5}
@attribute Thailand {1,2,3,4,5}
@attribute Ireland {1,2,3,4,5}
@attribute Gender {Male,Female}
@attribute Age {18-29,30-44,45-60,'> 60'}
@attribute Education {'Less than high school degree','Some college or Associate degree','Graduate degree','High school degree','Bachelor degree'}
@attribute 'Household Income' {'$100,000 - $149,999','$50,000 - $99,999','$0 - $24,999','$25,000 - $49,999','$150,000+'}

@data
3308815266,Novice,'Not much',3,4,3,3,5,4,3,4,4,4,4,4,3,Male,'> 60','Some college or Associate degree','$0 - $24,999'
3308405101,Novice,Some,3,4,3,4,4,4,4,4,5,3,4,4,3,Male,18-29,'High school degree','$0 - $24,999'
3306652375,Advanced,'A lot',4,4,4,5,5,4,4,4,3,4,5,5,4,Male,45-60,'Some college or Associate degree','$0 - $24,999'
3308569355,Intermediate,'A lot',4,4,5,5,4,5,4,4,3,4,4,5,4,Female,18-29,'Graduate degree','$0 - $24,999'
3308494748,Novice,'A lot',3,5,3,5,5,4,5,4,3,3,3,4,3,Male,18-29,'Some college or Associate degree','$0 - $24,999'
3308456134,Novice,Some,3,4,3,4,4,5,3,4,5,4,4,3,3,Female,18-29,'Some college or Associate degree','$0 - $24,999'
3306434705,Intermediate,Some,3,4,3,5,4,4,4,4,4,1,4,4,3,Female,18-29,'Some college or Associate degree','$0 - $24,999'
3308626209,Intermediate,'A lot',3,3,3,4,5,4,4,4,3,4,3,4,3,Male,30-44,'Graduate degree','$0 - $24,999'
3308336452,Novice,Some,3,4,3,4,5,4,4,4,4,4,4,4,3,Male,30-44,'Bachelor degree','$0 - $24,999'
3308471030,Intermediate,'A lot',2,5,4,4,5,5,5,4,5,4,4,5,4,Female,18-29,'Graduate degree','$0 - $24,999'
3308630731,Novice,'A lot',3,4,3,5,5,3,3,4,3,3,5,4,3,Female,18-29,'Graduate degree','$0 - $24,999'
3307301017,Intermediate,'Not much',3,4,3,4,5,4,4,4,4,4,4,4,3,Male,18-29,'Some college or Associate degree','$0 - $24,999'
3306856750,Intermediate,Some,3,5,5,5,5,3,4,4,5,4,3,5,4,Male,45-60,'Graduate degree','$0 - $24,999'
3308506179,Intermediate,'A lot',2,5,2,5,5,5,5,5,4,5,5,5,3,Female,30-44,'Bachelor degree','$0 - $24,999'
3306450219,Intermediate,Some,3,3,3,4,4,5,5,4,5,3,4,4,3,Female,18-29,'Some college or Associate degree','$0 - $24,999'
3308718351,Novice,Some,3,4,3,4,5,4,4,4,3,4,4,4,5,Female,45-60,'Some college or Associate degree','$0 - $24,999'
3306829845,Novice,'Not much',3,4,3,4,5,4,3,4,5,4,1,4,3,Male,30-44,'Bachelor degree','$0 - $24,999'
3307322641,Novice,'Not at all',3,4,3,4,5,4,4,4,4,4,4,4,3,Male,30-44,'High school degree','$0 - $24,999'
3308538991,Novice,Some,4,4,5,5,4,4,5,4,4,4,5,5,4,Female,30-44,'Bachelor degree','$0 - $24,999'
3308674922,Novice,Some,3,4,3,3,4,4,4,4,3,3,3,3,3,Male,18-29,'Some college or Associate degree','$0 - $24,999'
3308694655,Intermediate,'A lot',4,3,5,4,4,4,5,3,4,4,5,5,3,Male,18-29,'High school degree','$0 - $24,999'
3308591746,Novice,Some,2,2,3,4,5,2,5,3,4,3,4,3,3,Female,18-29,'Bachelor degree','$0 - $24,999'
3306635009,Novice,Some,3,3,3,3,5,4,4,3,4,3,4,4,3,Male,18-29,'Some college or Associate degree','$0 - $24,999'
3308837085,Novice,Some,2,4,3,4,3,3,3,3,4,3,2,3,3,Male,'> 60','Some college or Associate degree','$0 - $24,999'
3308442936,Intermediate,Some,4,5,5,5,5,5,3,4,5,2,4,5,3,Male,18-29,'Some college or Associate degree','$25,000 - $49,999'
3306430368,Advanced,'A lot',3,5,2,5,5,5,4,5,3,5,5,5,4,Female,45-60,'Bachelor degree','$25,000 - $49,999'
3308350761,Intermediate,Some,4,4,4,4,5,4,5,4,5,4,4,4,4,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3306590553,Novice,Some,3,4,3,4,5,4,4,4,5,4,4,4,3,Male,45-60,'High school degree','$25,000 - $49,999'
3307517066,Novice,Some,3,4,4,3,5,4,5,5,5,5,3,5,4,Male,30-44,'Some college or Associate degree','$25,000 - $49,999'
3306450258,Novice,'Not at all',3,4,3,4,5,4,4,4,5,4,4,4,3,Female,18-29,'High school degree','$25,000 - $49,999'
3308613904,Intermediate,'Not much',3,4,4,3,5,4,5,3,4,3,2,4,3,Female,30-44,'Some college or Associate degree','$25,000 - $49,999'
3307651647,Novice,Some,3,3,3,3,3,4,5,4,5,4,4,4,3,Male,30-44,'Bachelor degree','$25,000 - $49,999'
3308341684,Intermediate,'A lot',3,4,4,4,5,4,4,4,3,5,4,4,3,Male,'> 60','Bachelor degree','$25,000 - $49,999'
3306385232,Novice,Some,3,4,3,4,4,4,4,4,3,4,4,4,3,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3307360976,Expert,'A lot',3,3,5,5,5,2,5,4,5,2,5,4,2,Male,30-44,'Graduate degree','$25,000 - $49,999'
3308528776,Intermediate,Some,3,4,4,3,5,2,4,3,4,2,3,2,3,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3308715976,Intermediate,Some,3,3,3,4,4,3,4,4,2,3,5,5,3,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3306425202,Novice,Some,3,3,4,3,4,4,4,4,4,5,3,4,3,Male,30-44,'Bachelor degree','$25,000 - $49,999'
3306391634,Novice,'Not much',2,4,3,4,4,3,4,4,5,4,4,4,3,Male,'> 60','Some college or Associate degree','$25,000 - $49,999'
3308037388,Advanced,Some,1,2,1,3,5,3,5,2,5,3,4,5,3,Male,18-29,'Some college or Associate degree','$25,000 - $49,999'
3307323611,Intermediate,'A lot',5,5,5,5,5,5,5,5,5,1,5,5,5,Male,30-44,'Graduate degree','$25,000 - $49,999'
3307247979,Expert,'A lot',2,4,4,4,4,3,3,5,3,3,4,5,3,Male,30-44,'Bachelor degree','$25,000 - $49,999'
3306676227,Novice,'Not much',3,2,3,3,3,3,3,3,5,3,1,3,4,Male,45-60,'High school degree','$25,000 - $49,999'
3306405945,Novice,Some,3,3,4,4,4,4,3,4,4,4,4,4,3,Female,'> 60','Graduate degree','$25,000 - $49,999'
3306440989,Intermediate,'A lot',3,5,3,5,5,5,5,5,5,4,5,5,3,Female,30-44,'Graduate degree','$25,000 - $49,999'
3306432943,Novice,'Not much',4,3,3,3,3,3,3,3,4,3,1,1,2,Male,'> 60','Some college or Associate degree','$25,000 - $49,999'
3306464465,Intermediate,Some,3,4,5,4,5,4,4,4,3,4,3,4,3,Female,'> 60','Some college or Associate degree','$25,000 - $49,999'
3307239882,Intermediate,Some,4,2,3,3,3,4,3,3,4,3,4,2,4,Male,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308634064,Intermediate,'A lot',3,3,3,5,5,4,3,5,4,3,4,5,3,Female,'> 60','Some college or Associate degree','$25,000 - $49,999'
3306454199,Intermediate,'A lot',3,3,3,4,4,3,5,4,4,4,3,5,3,Female,'> 60','Graduate degree','$25,000 - $49,999'
3308715331,Novice,'A lot',4,4,3,4,5,3,5,4,4,4,4,4,4,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308871671,Novice,'Not much',2,3,3,4,4,2,4,3,3,3,3,3,3,Male,30-44,'High school degree','$25,000 - $49,999'
3306511393,Novice,Some,4,3,4,3,3,3,4,3,5,3,3,3,3,Male,45-60,'Some college or Associate degree','$25,000 - $49,999'
3308834022,Intermediate,'A lot',5,4,4,5,4,5,4,4,3,4,5,5,3,Male,18-29,'High school degree','$25,000 - $49,999'
3306380498,Novice,Some,3,4,5,2,4,4,5,5,5,5,2,3,4,Female,45-60,'Bachelor degree','$25,000 - $49,999'
3306403589,Advanced,'A lot',2,3,2,4,3,3,3,4,2,2,4,5,2,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3308617302,Novice,'A lot',3,3,3,4,5,4,4,4,4,4,4,4,3,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3308665000,Novice,'A lot',3,4,4,4,3,5,4,4,3,5,5,4,3,Male,30-44,'Bachelor degree','$25,000 - $49,999'
3306383076,Intermediate,'Not much',3,2,2,4,5,2,3,4,4,2,4,1,3,Female,18-29,'Graduate degree','$25,000 - $49,999'
3308439307,Advanced,'A lot',3,3,2,5,3,2,4,3,3,3,4,5,3,Female,30-44,'Graduate degree','$25,000 - $49,999'
3306393288,Intermediate,'A lot',5,5,5,5,5,5,5,5,5,5,4,5,5,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3306415654,Intermediate,'A lot',3,3,2,3,4,4,3,3,3,3,4,4,2,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3308475386,Novice,'Not much',3,3,3,4,3,4,4,4,5,4,2,4,3,Male,'> 60','Bachelor degree','$25,000 - $49,999'
3306406389,Intermediate,'A lot',3,3,4,3,4,4,4,3,3,3,4,4,3,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3308330728,Novice,Some,3,3,3,3,4,4,3,3,4,4,3,4,3,Male,30-44,'Graduate degree','$25,000 - $49,999'
3306393151,Novice,'Not at all',2,3,3,3,3,3,3,4,5,3,2,4,3,Female,45-60,'Some college or Associate degree','$25,000 - $49,999'
3308483613,Intermediate,'A lot',3,4,3,4,3,4,4,4,3,4,4,4,3,Female,45-60,'Bachelor degree','$25,000 - $49,999'
3307564079,Novice,'A lot',3,4,3,4,5,4,4,4,4,3,3,3,3,Female,'> 60','Some college or Associate degree','$25,000 - $49,999'
3308477919,Intermediate,'A lot',3,5,3,5,5,4,5,5,5,4,3,4,5,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3306504232,Novice,Some,3,3,2,4,4,3,4,4,2,3,1,3,3,Male,'> 60','Bachelor degree','$25,000 - $49,999'
3308329771,Intermediate,Some,3,4,3,4,4,3,3,3,2,3,4,3,3,Female,30-44,'Graduate degree','$25,000 - $49,999'
3308599360,Advanced,Some,4,4,4,4,5,5,5,5,5,5,4,4,4,Female,30-44,'High school degree','$25,000 - $49,999'
3308267165,Intermediate,Some,2,3,3,3,4,5,4,4,3,4,5,4,3,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3306497912,Intermediate,'A lot',3,3,3,4,4,5,5,4,3,3,4,5,3,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3308756665,Novice,'Not much',3,3,3,4,4,4,3,4,3,3,2,5,3,Male,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308551810,Intermediate,Some,5,5,4,3,5,4,5,4,5,4,4,3,5,Male,45-60,'Some college or Associate degree','$25,000 - $49,999'
3307212175,Novice,'Not much',4,5,3,4,5,4,5,5,5,5,2,4,5,Male,18-29,'Some college or Associate degree','$25,000 - $49,999'
3306385479,Advanced,'A lot',3,2,3,4,5,3,2,2,3,4,4,4,3,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3307007164,Novice,'Not much',3,4,3,4,4,3,5,4,5,5,4,4,3,Male,18-29,'Bachelor degree','$25,000 - $49,999'
3308590037,Novice,'Not much',3,4,3,4,4,3,4,4,5,4,4,4,3,Male,45-60,'Some college or Associate degree','$25,000 - $49,999'
3307688562,Novice,'Not much',3,4,3,3,5,4,3,4,5,5,4,4,3,Male,30-44,'Some college or Associate degree','$25,000 - $49,999'
3308571013,Expert,'A lot',3,5,4,5,5,5,5,5,4,4,5,4,3,Female,'> 60','Bachelor degree','$25,000 - $49,999'
3306393979,Intermediate,'A lot',4,4,5,5,5,5,4,4,5,5,5,4,5,Female,'> 60','Some college or Associate degree','$25,000 - $49,999'
3307530701,Intermediate,Some,2,5,2,4,5,5,4,4,4,2,3,4,2,Male,30-44,'Some college or Associate degree','$25,000 - $49,999'
3306441468,Intermediate,'A lot',2,4,3,3,5,3,4,4,5,3,3,4,2,Female,'> 60','High school degree','$25,000 - $49,999'
3307079617,Intermediate,'A lot',3,5,5,5,5,5,3,4,5,4,5,5,3,Male,30-44,'Some college or Associate degree','$25,000 - $49,999'
3306388456,Intermediate,Some,4,3,4,4,5,3,5,4,3,4,2,4,2,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3308548161,Expert,'A lot',4,5,3,4,2,3,4,3,5,4,4,4,3,Male,45-60,'High school degree','$25,000 - $49,999'
3308540817,Advanced,Some,3,4,3,4,5,5,4,3,4,5,5,4,3,Male,'> 60','Graduate degree','$25,000 - $49,999'
3306498044,Intermediate,Some,1,3,3,2,4,3,3,3,3,1,5,5,4,Female,30-44,'Some college or Associate degree','$25,000 - $49,999'
3308755566,Intermediate,Some,3,3,4,3,3,4,4,4,4,4,3,3,3,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3306402230,Novice,'A lot',3,3,3,4,5,3,4,4,5,5,2,4,3,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3308394259,Intermediate,Some,2,5,3,4,5,3,4,5,3,2,2,3,3,Female,'> 60','High school degree','$25,000 - $49,999'
3306477790,Novice,Some,2,4,3,4,3,5,3,4,3,2,4,3,3,Female,18-29,'Graduate degree','$25,000 - $49,999'
3306501662,Intermediate,Some,4,4,4,3,5,3,4,4,5,4,4,3,5,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3306415381,Novice,Some,3,4,3,4,4,5,4,4,4,3,2,4,3,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3308575071,Novice,Some,3,3,3,4,4,3,4,3,3,3,4,4,3,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3306430623,Intermediate,Some,3,3,4,4,5,3,5,5,5,5,4,4,4,Female,45-60,'Some college or Associate degree','$25,000 - $49,999'
3308513723,Novice,'Not much',4,3,3,3,5,3,4,3,5,4,4,4,3,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3306475452,Intermediate,Some,4,4,3,3,4,4,4,4,5,3,3,3,3,Female,'> 60','High school degree','$25,000 - $49,999'
3308702870,Intermediate,'A lot',3,3,3,3,3,4,5,4,3,5,4,5,3,Male,18-29,'High school degree','$25,000 - $49,999'
3306517816,Intermediate,Some,3,4,3,4,4,3,4,3,4,3,2,4,3,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3306427060,Intermediate,Some,2,4,3,4,5,4,5,3,3,4,5,5,3,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3306465180,Novice,Some,4,4,3,5,5,4,4,4,4,4,3,3,4,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308631843,Novice,'A lot',4,4,4,4,5,5,4,4,3,3,4,4,3,Female,18-29,'Graduate degree','$25,000 - $49,999'
3308620900,Intermediate,'A lot',3,3,3,4,5,5,3,3,3,3,2,3,3,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308491821,Intermediate,'A lot',3,4,4,4,4,3,4,4,3,4,4,4,3,Female,18-29,'High school degree','$25,000 - $49,999'
3308373036,Intermediate,Some,3,2,2,4,4,3,3,2,4,5,1,4,3,Male,45-60,'Some college or Associate degree','$25,000 - $49,999'
3308765568,Intermediate,Some,3,3,5,3,5,5,5,5,4,5,4,4,4,Female,30-44,'Some college or Associate degree','$25,000 - $49,999'
3308568313,Advanced,'A lot',3,3,3,4,5,4,5,3,3,2,5,4,3,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3308444719,Novice,'Not much',3,4,3,4,4,4,4,4,5,3,4,3,4,Female,30-44,'Some college or Associate degree','$25,000 - $49,999'
3308504722,Novice,Some,3,4,2,4,3,2,5,4,4,3,2,3,3,Male,30-44,'Bachelor degree','$25,000 - $49,999'
3308464469,Novice,Some,3,4,4,3,3,3,3,4,5,3,3,3,3,Female,'> 60','Graduate degree','$25,000 - $49,999'
3308425791,Novice,Some,3,3,3,2,5,2,2,3,4,4,2,3,3,Female,'> 60','Bachelor degree','$25,000 - $49,999'
3306504153,Novice,'Not much',3,3,3,3,3,3,3,4,5,4,4,4,3,Male,'> 60','Some college or Associate degree','$25,000 - $49,999'
3308432873,Novice,'Not much',3,3,3,3,3,4,4,4,5,4,4,4,4,Female,'> 60','Some college or Associate degree','$25,000 - $49,999'
3307936108,Intermediate,'A lot',3,3,4,4,5,4,5,5,4,4,5,5,3,Male,18-29,'Bachelor degree','$25,000 - $49,999'
3306524765,Intermediate,Some,3,3,4,4,4,3,3,4,4,4,4,5,4,Male,'> 60','Some college or Associate degree','$25,000 - $49,999'
3308719451,Advanced,'A lot',3,3,2,5,5,5,5,5,3,4,5,5,3,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3306715049,Advanced,'A lot',2,5,2,4,5,4,5,4,3,5,5,4,3,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3306618739,Intermediate,'A lot',3,5,3,5,5,5,5,5,2,5,5,5,3,Male,30-44,'High school degree','$25,000 - $49,999'
3308602398,Intermediate,Some,3,4,3,3,4,2,3,4,4,3,4,4,3,Male,45-60,'High school degree','$25,000 - $49,999'
3308585130,Novice,'Not at all',3,4,3,4,3,4,2,4,5,3,4,4,1,Male,45-60,'High school degree','$25,000 - $49,999'
3308611955,Intermediate,'A lot',4,4,2,5,5,4,5,4,3,4,4,4,3,Female,18-29,'High school degree','$25,000 - $49,999'
3306662406,Expert,'A lot',3,5,3,4,5,4,5,4,3,4,4,3,3,Male,30-44,'Bachelor degree','$25,000 - $49,999'
3306623513,Novice,Some,3,2,5,3,5,1,3,3,3,1,4,1,3,Male,45-60,'Bachelor degree','$25,000 - $49,999'
3308819174,Intermediate,Some,3,4,3,4,4,4,5,4,3,4,3,5,3,Female,30-44,'Some college or Associate degree','$25,000 - $49,999'
3308633503,Intermediate,Some,4,5,3,4,5,4,5,5,5,4,4,4,4,Female,45-60,'Some college or Associate degree','$25,000 - $49,999'
3306394776,Novice,'Not much',3,3,3,4,4,4,2,3,4,3,4,4,3,Female,45-60,'Some college or Associate degree','$25,000 - $49,999'
3306387451,Intermediate,'A lot',3,4,3,3,5,5,5,3,5,4,3,4,5,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3308297446,Intermediate,'A lot',4,5,3,2,5,3,4,5,4,5,3,5,3,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3306430644,Novice,'Not much',3,4,3,4,5,4,4,4,3,4,4,4,3,Male,'> 60','Graduate degree','$25,000 - $49,999'
3308288700,Intermediate,'A lot',2,5,4,4,5,4,4,4,3,2,4,4,3,Female,'> 60','Some college or Associate degree','$25,000 - $49,999'
3306387885,Intermediate,'A lot',3,3,3,3,5,3,3,3,4,3,2,3,3,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308604824,Intermediate,'A lot',3,4,3,2,4,5,4,3,3,3,3,4,3,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308278541,Intermediate,Some,3,3,4,3,4,3,4,4,4,3,2,2,4,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3308632864,Advanced,'A lot',3,5,3,5,5,5,5,5,3,5,5,4,3,Female,30-44,'Graduate degree','$25,000 - $49,999'
3308378544,Advanced,Some,5,5,5,4,5,5,5,5,5,4,3,5,5,Female,30-44,'High school degree','$25,000 - $49,999'
3308358680,Intermediate,Some,2,3,3,1,5,2,5,3,5,1,1,1,2,Male,30-44,'Graduate degree','$25,000 - $49,999'
3306526846,Advanced,'A lot',4,3,3,3,3,4,4,3,4,4,4,4,4,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308388574,Intermediate,Some,2,3,5,4,5,4,4,3,3,4,4,4,2,Female,30-44,'Bachelor degree','$25,000 - $49,999'
3308411314,Intermediate,'A lot',3,4,3,4,4,3,4,4,3,4,4,3,3,Female,'> 60','Bachelor degree','$25,000 - $49,999'
3308678746,Advanced,Some,2,5,5,5,5,4,3,4,5,5,3,4,3,Female,'> 60','Graduate degree','$25,000 - $49,999'
3306435606,Intermediate,Some,3,3,3,4,5,5,5,4,4,2,4,5,4,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3308598781,Advanced,Some,2,3,4,4,5,5,5,4,5,5,4,5,4,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3308565307,Novice,'Not at all',3,2,3,5,5,4,4,4,5,4,1,3,3,Male,45-60,'Some college or Associate degree','$25,000 - $49,999'
3308534869,Novice,'Not much',3,5,4,4,5,3,4,4,4,3,4,4,3,Female,'> 60','Bachelor degree','$25,000 - $49,999'
3306500230,Intermediate,'A lot',3,4,4,4,4,4,4,4,4,4,4,5,3,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3308502264,Intermediate,Some,3,4,4,2,4,4,4,3,4,4,2,3,4,Male,45-60,'Some college or Associate degree','$25,000 - $49,999'
3308538396,Intermediate,'A lot',3,4,3,4,5,4,4,4,3,3,5,4,3,Female,18-29,'Some college or Associate degree','$25,000 - $49,999'
3306461346,Novice,Some,4,4,4,4,5,4,5,5,5,3,3,3,3,Male,45-60,'Some college or Associate degree','$25,000 - $49,999'
3306447530,Advanced,'A lot',3,5,4,5,5,5,3,4,4,4,2,5,3,Female,18-29,'Bachelor degree','$25,000 - $49,999'
3306467304,Intermediate,Some,3,2,3,3,4,4,3,3,2,4,3,3,3,Female,'> 60','Bachelor degree','$25,000 - $49,999'
3306385308,Novice,Some,5,3,3,4,5,3,5,4,4,4,4,4,3,Female,'> 60','High school degree','$25,000 - $49,999'
3308577991,Intermediate,'Not much',3,4,2,4,3,3,3,3,5,3,2,2,3,Female,30-44,'Some college or Associate degree','$25,000 - $49,999'
3308485047,Intermediate,'Not much',3,4,4,4,4,3,4,3,3,3,4,4,3,Male,18-29,'High school degree','$25,000 - $49,999'
3308286815,Intermediate,Some,5,5,5,5,5,3,4,4,5,5,4,3,4,Female,'> 60','Graduate degree','$25,000 - $49,999'
3306462740,Intermediate,Some,3,5,4,4,5,4,4,3,5,4,3,4,4,Female,'> 60','Bachelor degree','$25,000 - $49,999'
3308092894,Novice,'Not much',5,3,4,2,5,4,5,2,5,4,4,4,3,Male,18-29,'Some college or Associate degree','$25,000 - $49,999'
3306443988,Intermediate,Some,3,4,3,4,4,3,3,4,4,3,3,4,4,Female,45-60,'Graduate degree','$25,000 - $49,999'
3306462974,Intermediate,'Not much',2,3,2,4,5,4,5,3,5,5,1,4,3,Female,45-60,'Bachelor degree','$25,000 - $49,999'
3308343961,Novice,'Not much',3,3,3,4,3,4,2,4,5,4,4,3,3,Male,'> 60','Bachelor degree','$25,000 - $49,999'
3308451320,Intermediate,Some,2,4,4,4,5,4,5,4,5,4,3,3,3,Male,30-44,'Some college or Associate degree','$25,000 - $49,999'
3308698389,Novice,Some,3,3,3,3,4,2,2,4,1,3,1,3,4,Male,45-60,'Graduate degree','$150,000+'
3308760375,Advanced,'A lot',3,5,4,3,5,4,4,3,5,4,4,4,3,Male,'> 60','Some college or Associate degree','$150,000+'
3308355701,Novice,Some,3,2,4,3,4,3,4,3,4,2,3,3,3,Male,45-60,'Bachelor degree','$150,000+'
3306523828,Advanced,'A lot',2,5,4,4,4,4,4,5,4,3,3,3,3,Female,18-29,'Bachelor degree','$150,000+'
3306402276,Intermediate,Some,3,3,5,3,5,4,4,3,4,4,4,2,4,Male,45-60,'Graduate degree','$150,000+'
3307105970,Intermediate,Some,2,3,2,4,5,2,4,4,4,3,2,4,2,Male,30-44,'Graduate degree','$150,000+'
3306381907,Intermediate,Some,3,4,5,4,4,3,5,4,4,4,5,4,3,Female,'> 60','Graduate degree','$150,000+'
3306422662,Intermediate,'A lot',3,5,4,4,5,5,5,5,5,5,5,4,3,Female,30-44,'Bachelor degree','$150,000+'
3306462870,Novice,Some,3,4,4,4,4,4,4,4,4,3,4,4,3,Female,'> 60','Bachelor degree','$150,000+'
3306491547,Advanced,Some,4,5,4,5,5,5,4,5,5,5,1,4,3,Male,'> 60','Graduate degree','$150,000+'
3306976454,Advanced,'A lot',2,5,4,4,5,5,5,5,4,4,4,5,3,Male,30-44,'Bachelor degree','$150,000+'
3306684028,Novice,'Not much',3,4,3,3,3,4,3,4,4,4,3,4,3,Male,45-60,'Graduate degree','$150,000+'
3306400475,Novice,'Not much',3,4,4,2,4,4,3,2,5,3,1,2,3,Female,'> 60','Some college or Associate degree','$150,000+'
3308443585,Intermediate,'A lot',3,2,5,5,4,4,5,5,4,5,5,5,4,Female,45-60,'Graduate degree','$150,000+'
3306453514,Novice,'Not at all',3,3,3,3,4,2,5,3,4,1,2,2,3,Female,18-29,'Some college or Associate degree','$150,000+'
3308298496,Intermediate,Some,1,5,5,5,5,5,5,4,5,5,4,5,4,Male,45-60,'Graduate degree','$150,000+'
3308439424,Intermediate,Some,3,4,4,5,5,4,3,3,5,5,2,4,4,Female,'> 60','Bachelor degree','$150,000+'
3307863707,Novice,'Not at all',3,4,3,4,5,5,2,3,2,1,2,3,1,Male,18-29,'Graduate degree','$150,000+'
3306940832,Intermediate,Some,4,3,3,5,5,5,5,3,5,5,3,4,3,Male,30-44,'High school degree','$150,000+'
3307266737,Intermediate,'A lot',3,3,3,3,4,4,4,3,3,2,4,4,4,Male,30-44,'Graduate degree','$150,000+'
3307357027,Expert,Some,4,5,4,5,4,3,4,5,5,3,3,4,2,Male,30-44,'Some college or Associate degree','$150,000+'
3306451935,Advanced,Some,3,1,3,3,4,4,4,2,1,2,5,4,3,Female,18-29,'Less than high school degree','$150,000+'
3306456840,Novice,'Not much',3,3,3,4,5,2,3,4,5,3,2,4,3,Female,45-60,'Graduate degree','$150,000+'
3306464954,Intermediate,Some,3,5,3,4,5,5,4,4,4,4,5,5,3,Female,'> 60','Graduate degree','$150,000+'
3308032443,Intermediate,Some,4,5,4,5,5,5,2,3,5,3,3,4,4,Male,18-29,'Bachelor degree','$150,000+'
3308687767,Advanced,'A lot',2,4,3,4,5,4,5,4,2,4,5,5,3,Female,30-44,'Bachelor degree','$150,000+'
3306924504,Advanced,'A lot',3,5,4,5,5,4,5,4,4,5,5,5,3,Male,45-60,'Graduate degree','$150,000+'
3306503838,Novice,Some,3,4,3,4,3,3,4,4,5,4,3,3,3,Female,45-60,'Bachelor degree','$150,000+'
3307270138,Intermediate,Some,3,3,4,3,4,2,4,3,4,2,1,4,3,Male,30-44,'Bachelor degree','$150,000+'
3306451107,Intermediate,'A lot',2,4,2,3,5,4,5,3,4,4,4,5,3,Female,45-60,'Bachelor degree','$150,000+'
3308440845,Advanced,'A lot',1,4,3,5,5,3,4,4,2,4,1,4,2,Male,18-29,'High school degree','$150,000+'
3308364140,Advanced,'A lot',3,4,4,3,5,5,5,5,4,5,5,5,3,Female,45-60,'Graduate degree','$150,000+'
3308601485,Advanced,'A lot',3,5,5,5,5,5,5,5,3,5,5,5,3,Male,30-44,'Bachelor degree','$150,000+'
3306478318,Intermediate,Some,3,3,2,3,4,2,5,5,4,2,3,4,4,Female,30-44,'Graduate degree','$150,000+'
3306396337,Intermediate,Some,3,3,4,2,5,3,4,4,5,4,2,3,4,Male,'> 60','Bachelor degree','$150,000+'
3308690171,Intermediate,'A lot',3,4,3,4,5,5,4,5,5,5,3,4,4,Female,45-60,'Bachelor degree','$150,000+'
3308672927,Novice,'Not much',3,4,3,4,5,4,4,4,3,4,4,4,3,Female,18-29,'High school degree','$150,000+'
